customer_key,name,gender,city,state,zip_code,country,continent,birthday
1655123,Josephine Shipman,Female,Youngstown,Ohio,44507,United States,North America,1997-02-04
1655136,Landon Jenkins,Male,Los Angeles,California,90071,United States,North America,1957-12-27
1655144,Kay Estes,Female,Mcdermitt,Nevada,89421,United States,North America,1995-11-05
1655148,Gary Gordon,Male,Tampa,Florida,33634,United States,North America,1983-07-20
1655634,Minnie O'Connor,Female,Kingsport,Tennessee,37660,United States,North America,1943-04-02
1655705,Marvin Howell,Male,Appleton,Wisconsin,54913,United States,North America,1992-05-14
1655733,Daphne Reese,Female,Saint Louis,Missouri,63101,United States,North America,1987-10-08
1655745,Archie Copeland,Male,Millsboro,Delaware,19966,United States,North America,1987-01-12
1656224,Melva Brown,Female,Overland Park,Missouri,64110,United States,North America,1968-11-20
1656233,Elsie Wooten,Female,Newark,New Jersey,7105,United States,North America,1961-11-13
1656349,Nancy Footman,Female,Minneapolis,Minnesota,55406,United States,North America,1952-04-15
1656614,Amy Rico,Female,Three Rivers,Michigan,49093,United States,North America,1982-03-20
1656683,Jillian Cedillo,Female,Pomona,California,91766,United States,North America,1955-09-15
1656716,Stacy Rodriguez,Male,Knoxville,Tennessee,37933,United States,North America,1997-05-11
1656756,Marlena Thompson,Female,Phoenix,Arizona,85033,United States,North America,1959-10-04
1656861,Valerie Davis,Female,Crafton,Pennsylvania,15205,United States,North America,1999-05-15
1656873,Esther Berry,Female,Columbia,Missouri,65201,United States,North America,1973-10-27
1657133,Robin Pugh,Female,Henryetta,Oklahoma,74437,United States,North America,1939-04-09
1657334,Kermit Bolton,Male,Trenton,New Jersey,8608,United States,North America,1978-09-18
1657423,Ronny Phipps,Male,Denver,Colorado,80202,United States,North America,1969-10-22
1657494,David Bales,Male,Tampa,Florida,33624,United States,North America,1942-10-27
1657638,Christopher Smith,Male,Birmingham,Alabama,35244,United States,North America,1974-03-20
1657736,Michael Jones,Male,Anaheim,California,92805,United States,North America,1980-06-13
1657806,Pedro Henry,Male,Oak Brook,Indiana,60523,United States,North America,1968-07-02
1657885,Kurt Moore,Male,Poughkeepsie,New York,12603,United States,North America,1966-05-28
1657930,Alecia King,Female,Charlotte,North Carolina,28202,United States,North America,1967-09-03
1657976,Debra Quevedo,Female,Emporia,Kansas,66801,United States,North America,1998-12-03
1658273,Jorge Lewis,Male,Grand Rapids,Michigan,49503,United States,North America,1935-08-14
1658428,James Weber,Male,Maitland,Florida,32751,United States,North America,1938-10-10
1658532,Bruce James,Male,Greensboro,North Carolina,27444,United States,North America,1989-01-17
1658995,Richard Moore,Male,Ashland,Oregon,97520,United States,North America,1978-06-29
1659040,Donald Shelton,Male,Petersburg,Virginia,23803,United States,North America,1997-03-14
1659112,Paula Daughtrey,Female,Dallas,Texas,75240,United States,North America,1979-12-01
1659162,Marcus Pfarr,Male,Sioux City,Iowa,51101,United States,North America,1987-07-07
1659169,Diana Williamson,Female,Harrisburg,Pennsylvania,17102,United States,North America,1957-05-22
1659181,Michael Nitz,Male,Boca Raton,Florida,33487,United States,North America,2001-06-14
1659595,Eddie Evans,Male,Bloomsburg,Pennsylvania,17815,United States,North America,1965-02-09
1660175,Melissa Jones,Female,Atlanta,Georgia,30329,United States,North America,1959-02-23
1660406,Jack Scalia,Male,Grand Rapids,Michigan,49503,United States,North America,1940-12-15
1660494,Darryl Daniel,Male,Cottonwood,Minnesota,56229,United States,North America,1936-10-27
1660620,Rachel Flynn,Female,Akron,Ohio,44311,United States,North America,1960-11-17
1661010,Helen Wheat,Female,Kennewick,Washington,99336,United States,North America,1966-05-21
1661150,Leila Ford,Female,Essex Junction,Vermont,5452,United States,North America,1941-07-23
1661166,Bryan Charles,Male,Pottsville,Pennsylvania,17901,United States,North America,1991-10-06
1661177,Rita Jones,Female,Chelsea,Massachusetts,2150,United States,North America,1995-06-02
1661180,Gerald Cooper,Male,Ione,Washington,99139,United States,North America,1952-08-10
1661304,Anna Wilson,Female,Hammonton,New Jersey,8037,United States,North America,1973-01-08
1661465,Lucille Hines,Female,Westbury,New York,11590,United States,North America,1943-05-01
1661476,Harold Ahmad,Male,Nashville,Tennessee,37207,United States,North America,1967-06-02
1661516,Jessie Taylor,Female,Orlando,Florida,32810,United States,North America,1970-08-05
1661596,Denise Griffin,Female,Philadelphia,Pennsylvania,19103,United States,North America,1968-10-18
1661735,William Hayes,Male,Bridgeview,Illinois,60455,United States,North America,1950-10-31
1662334,Chad Beale,Male,Knoxville,Tennessee,37917,United States,North America,1991-12-26
1662706,Michel Schuster,Male,Rehoboth Beach,Delaware,19971,United States,North America,1973-02-14
1662787,Joy Dennis,Female,Arlington,Texas,76011,United States,North America,1987-05-01
1662788,Charles Pinkney,Male,San Antonio,Texas,78258,United States,North America,1941-12-12
1662988,Gordon Larson,Male,Windsor,Connecticut,6095,United States,North America,1997-03-18
1663056,Joseph Henry,Male,Houston,Texas,77002,United States,North America,1979-09-05
1663250,Anthony Watters,Male,Springfield,Missouri,65804,United States,North America,1957-05-28
1663270,Kevin Cumberland,Male,Winter Park,Florida,32733,United States,North America,1950-03-28
1663333,George White,Male,Blue Island,Illinois,60406,United States,North America,1990-02-03
1663459,Kenneth Aldrich,Male,Harrison,Arkansas,72601,United States,North America,1956-08-24
1663669,Jolene Rushing,Female,Knoxville,Tennessee,37917,United States,North America,1991-10-15
1663735,James Garrison,Male,Nacogdoches,Texas,75961,United States,North America,1936-03-19
1663745,Elmer Woods,Male,Bonduel,Wisconsin,54105,United States,North America,1998-07-24
1663825,Joni Kincheloe,Female,Arlington,Texas,76011,United States,North America,1964-07-22
1664155,Michaela Williams,Female,Silverdale,Washington,98383,United States,North America,1983-03-02
1664195,Dianna Hazard,Female,Englewood,Colorado,80112,United States,North America,1957-07-08
1664379,Kay Lang,Female,Marshall,Illinois,62441,United States,North America,1989-07-07
1664688,Harold McCormick,Male,Fresno,California,93706,United States,North America,1953-03-31
1664742,Micheal Rivera,Male,Dallas,Texas,75247,United States,North America,1986-12-01
1664824,Barbara Hawkins,Female,West Allis,Wisconsin,53227,United States,North America,1954-06-24
1664972,Samuel Martino,Male,Prairie Farm,Wisconsin,54762,United States,North America,1979-03-25
1665138,Eric Miller,Male,Town Creek,Alabama,35672,United States,North America,1983-12-04
1665562,Richard Winn,Male,West Sacramento,California,95605,United States,North America,1969-09-12
1665592,Jorge Barkman,Male,Arlington Heights,Illinois,60005,United States,North America,1953-01-11
1665621,Daniel Bennett,Male,Durham,North Carolina,27703,United States,North America,1973-03-28
1665839,Michael Smith,Male,Hickory Tavern,South Carolina,29645,United States,North America,1996-05-21
1665992,Shirley Rigsby,Female,Greensboro,North Carolina,27401,United States,North America,1945-04-06
1666075,Gloria Benson,Female,Fort Lauderdale,Florida,33301,United States,North America,1949-02-20
1666094,William Stilwell,Male,Pittsburgh,Pennsylvania,15206,United States,North America,1972-12-20
1666310,John McKay,Male,Houston,Texas,77006,United States,North America,1942-03-08
1666423,Jorge Thompson,Male,Omaha,Nebraska,68102,United States,North America,1988-11-01
1666650,Lawrence Hogan,Male,New Orleans,Louisiana,70112,United States,North America,1939-03-16
1666766,Alison Blackwood,Female,Corpus Christi,Texas,78476,United States,North America,1985-12-19
1666909,Mary Wilder,Female,Houston,Texas,77093,United States,North America,1999-12-28
1667083,Susan Sanders,Female,Santa Paula,California,93060,United States,North America,1944-03-23
1667179,Tim Bell,Male,Dale City,Virginia,22193,United States,North America,1950-03-30
1667206,Janine Loveland,Female,Oakland,California,94612,United States,North America,1950-08-04
1667349,Robin Tillison,Female,Salt Lake City,Utah,84104,United States,North America,1998-05-07
1667754,Judith Gonzalez,Female,Houston,Texas,77002,United States,North America,1953-04-17
1667950,Alvin Chesley,Male,Bronx,New York,10467,United States,North America,1963-01-15
1667987,Anthony Howard,Male,Norwich,Connecticut,6360,United States,North America,1975-08-09
1668069,Marisa Dunavant,Female,Southfield,Michigan,48075,United States,North America,1943-09-10
1668155,Dorothea Hager,Female,Providence,Rhode Island,2908,United States,North America,1947-05-13
1668237,Patricia Clark,Female,Portsmouth,New Hampshire,3801,United States,North America,1937-02-26
1668372,Alvin Irving,Male,Sacramento,California,95814,United States,North America,1986-10-19
1668458,Robert Jonas,Male,Danville,Illinois,61832,United States,North America,1990-12-22
1668474,Michael Prince,Male,Bridgeville,Pennsylvania,15017,United States,North America,1971-01-12
1668513,Marcus Lucey,Male,Chicago,Illinois,60606,United States,North America,1947-09-14
1668530,Santiago Lanza,Male,Jacksonville,Florida,32202,United States,North America,1963-11-24
1668545,Narcisa Gibson,Female,Garfield Heights,Ohio,44125,United States,North America,1981-12-31
1668822,Erin Bennett,Female,Gainesville,Florida,32601,United States,North America,1946-06-04
1668828,Joanne Cadorette,Female,Sikeston,Missouri,63801,United States,North America,1943-08-13
1668853,Gladys Johnson,Female,Philadelphia,Pennsylvania,19104,United States,North America,1939-08-29
1668986,Frank Davenport,Male,Montclair,New Jersey,7042,United States,North America,1988-01-08
1669021,Shaun Steele,Male,Los Angeles,California,90071,United States,North America,1991-07-15
1669134,Earl Mederos,Male,Elizabeth,Pennsylvania,15037,United States,North America,1981-03-22
1669230,Stacey Holz,Female,Bakersfield,California,93307,United States,North America,1982-02-17
1669551,Donald Tunnell,Male,Portage,Indiana,46368,United States,North America,1957-05-15
1669618,Kimberly Klein,Female,Spokane,Washington,99223,United States,North America,1940-08-27
1669695,Joseph Hebron,Male,Bakersfield,California,93301,United States,North America,1989-06-12
1669725,Nancy Garcia,Female,Idaho Falls,Idaho,83402,United States,North America,2001-01-20
1669745,James Anderson,Male,Tallahassee,Florida,32303,United States,North America,1961-09-09
1669971,Amalia Ray,Female,Branchburg,New Jersey,8817,United States,North America,1986-08-17
1669997,Debora Weaver,Female,Boca Raton,Florida,33487,United States,North America,1988-04-23
1670107,Sarah Guillory,Female,Corpus Christi,Texas,78476,United States,North America,1991-10-05
1670150,Mark Boles,Male,Portland,Washington,97205,United States,North America,1969-12-03
1670409,Kristen Vaughn,Female,Jacksonville,Illinois,62650,United States,North America,1986-05-14
1670689,Ulysses Gunn,Male,Concord,California,94520,United States,North America,1966-10-18
1670789,David Hamlin,Male,Salinas,California,93901,United States,North America,1960-12-10
1670839,David Pugh,Male,Detroit,Michigan,48219,United States,North America,1994-07-27
1670940,William Mansfield,Male,Lake City,Arkansas,72437,United States,North America,1994-04-10
1670942,Mei Thompson,Female,Radcliff,Kentucky,40160,United States,North America,1996-03-11
1670966,Robert Anderson,Male,Oak Harbor,Washington,98277,United States,North America,1941-09-22
1670993,Jose Friend,Male,Athens,Georgia,30601,United States,North America,1969-04-11
1671068,Britt Miller,Male,Richmond,Virginia,23219,United States,North America,1986-11-26
1671353,Sherie Welsh,Female,Chicago,Illinois,60654,United States,North America,1961-01-04
1671513,Benjamin Pellegrin,Male,Memphis,Tennessee,38110,United States,North America,1958-10-08
1671541,Lela Cook,Female,Myra,Texas,76253,United States,North America,1943-03-10
1671672,James Hey,Male,Richmond,Virginia,23220,United States,North America,2001-06-13
1671692,Ruth Jewell,Female,Reno,Nevada,89501,United States,North America,1994-12-06
1672144,Young Scott,Female,Rockford,Illinois,61109,United States,North America,1992-07-31
1672198,Robert Perreault,Male,Nara Visa,New Mexico,88430,United States,North America,1964-10-28
1672305,Betty Brummett,Female,Palm Springs,California,92262,United States,North America,1977-12-29
1673040,Ronny Alston,Male,Fresno,California,93721,United States,North America,1954-09-18
1673191,Krista Drummond,Female,Asheville,North Carolina,28801,United States,North America,1938-05-18
1673408,Jacqueline Casias,Female,Los Angeles,California,90046,United States,North America,1984-02-11
1673423,Paul Sanderson,Male,North Billerica,Massachusetts,1862,United States,North America,1935-11-28
1673438,James Pickering,Male,Newton,Massachusetts,2160,United States,North America,1948-06-21
1673539,Vivian Foster,Female,Monrovia,Maryland,21770,United States,North America,1964-07-25
1673797,Elizabeth McKinley,Female,Merrill,Wisconsin,54452,United States,North America,1994-07-08
1673825,Norman Santiago,Male,Columbia,South Carolina,29201,United States,North America,1958-07-03
1673888,Glenn Garcia,Male,Harold,Kentucky,41635,United States,North America,1939-08-20
1674060,Rosemarie Salas,Female,Irvine,California,92614,United States,North America,1977-10-26
1674200,Misty Williams,Female,Mount Hope,Kansas,67108,United States,North America,1966-05-18
1674304,Ruth Lingenfelter,Female,Sacramento,California,95821,United States,North America,1983-11-17
1675004,Matthew Toney,Male,Milford,Connecticut,6460,United States,North America,1964-05-01
1675027,Delores Sabin,Female,Wichita,Kansas,67216,United States,North America,1977-07-01
1675064,Irma Grant,Female,Austin,Texas,78758,United States,North America,1976-06-29
1675160,Kendra Bland,Female,Hays,Kansas,67601,United States,North America,2000-12-30
1675506,Timothy Smith,Male,Sharon,Illinois,53585,United States,North America,1957-02-09
1675546,Cynthia Green,Female,Oakley,Kansas,67748,United States,North America,1972-03-19
1675644,Lloyd Morgan,Male,Milledgeville,Georgia,31061,United States,North America,1948-04-21
1675646,Holly Harrison,Female,Hinsdale,Illinois,60521,United States,North America,1951-04-10
